Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0","Temp:Composite,0","Temp:Sensor1,0","Temp:Pch_Haswell,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15
2024-04-17_18:54:45,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,815.5,800.0,800.0,800.0,800.0,1048.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,0.0,0.0,0.0,0.0,2.5,1.0,0.0,4.9,0.0,0.0,1.0,0.0,3.9,0.0,0.0,1.0
2024-04-17_18:54:47,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,901.8,800.0,800.0,800.0,800.0,1628.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1600.0,800.0,800.0,800.0,1.2,0.5,0.0,0.5,0.5,1.5,0.5,1.0,4.9,0.0,1.0,0.0,0.5,6.9,0.0,0.5,1.0
2024-04-17_18:54:49,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,818.9,800.0,800.0,800.0,800.0,1101.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,1.0,1.0,8.9,1.5,3.0,1.5,0.5,4.5,0.0,0.5,1.5,0.5,7.4,0.5,0.5,0.0
2024-04-17_18:54:51,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,803.0,800.0,800.0,800.0,800.0,848.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.1,0.5,0.0,0.5,1.0,3.0,0.5,1.0,5.4,0.0,0.0,1.0,5.0,0.0,0.5,0.5,0.5
2024-04-17_18:54:53,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,815.3,800.0,800.0,800.0,800.0,1045.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.5,0.5,0.5,0.5,2.0,3.4,0.0,1.5,4.4,1.0,1.0,1.0,7.4,1.0,0.0,0.0,0.0
2024-04-17_18:54:55,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,819.0,800.0,800.0,800.0,800.0,1104.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,1.0,1.5,3.9,6.4,3.9,1.5,0.5,4.9,1.0,2.0,1.0,0.5,1.0,0.5,2.0,1.0
2024-04-17_18:54:58,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,807.7,800.0,800.0,800.0,800.0,922.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.1,1.5,0.5,0.0,0.5,2.5,3.0,1.5,3.4,0.0,0.5,1.9,12.3,1.5,0.0,1.0,1.5
2024-04-17_18:55:00,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,814.7,800.0,800.0,800.0,800.0,1034.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.8,1.0,0.0,0.5,0.0,3.5,0.5,0.5,4.4,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0
2024-04-17_18:55:02,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,813.3,800.0,800.0,800.0,800.0,1013.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.9,2.0,0.5,9.8,2.0,4.4,3.0,1.0,5.4,1.0,0.5,1.0,11.8,0.0,1.0,1.0,1.0
2024-04-17_18:55:04,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,872.2,800.0,800.0,800.0,800.0,1155.7,800.0,800.0,800.0,800.0,800.0,800.0,1600.0,800.0,800.0,800.0,800.0,1.2,1.0,0.5,0.5,1.0,2.5,1.5,1.5,4.4,0.5,1.0,1.9,0.5,1.0,0.0,0.5,1.0
2024-04-17_18:55:06,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,799.9,800.0,1247.8,800.0,800.0,798.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.9,0.0,0.0,1.0,0.5,3.4,1.5,0.5,4.4,0.5,0.5,2.0,12.8,1.0,1.0,17.1,1.5
2024-04-17_18:55:08,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,810.1,800.0,800.0,800.0,800.0,962.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.0,0.5,1.0,8.9,1.5,4.4,2.4,0.5,5.4,0.0,1.0,0.5,1.0,1.5,0.0,2.5,1.5
2024-04-17_18:55:10,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,801.0,800.0,800.0,800.0,800.0,815.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,0.5,0.0,0.5,1.5,2.5,1.0,0.0,5.4,0.5,0.5,0.0,11.9,0.5,0.0,0.0,0.0
2024-04-17_18:55:12,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,806.0,800.0,1129.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,896.2,0.8,0.0,0.0,0.0,0.5,2.5,1.0,0.0,4.4,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0
2024-04-17_18:55:14,44.0,44.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0,43.9,43.9,67.5,817.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1076.0,2.8,1.0,0.5,10.3,2.0,1.0,2.0,0.5,5.9,0.0,0.0,0.5,13.3,0.5,1.0,1.5,4.4
2024-04-17_18:55:16,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,851.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1620.1,0.8,0.5,0.0,0.0,1.5,0.0,1.0,0.0,4.9,0.5,0.0,1.0,1.0,1.0,0.0,0.0,2.5
2024-04-17_18:55:18,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,833.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.1,1.0,0.5,0.5,0.5,0.0,0.0,1.9,1.5,4.4,0.0,0.5,1.0,0.5,1.5,0.0,0.0,2.4
2024-04-17_18:55:20,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,849.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1187.5,2.7,13.0,1.0,8.3,2.0,1.9,2.0,0.5,5.8,1.0,1.0,1.0,1.0,0.0,1.4,1.5,3.4
2024-04-17_18:55:22,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,972.8,1700.0,800.0,800.0,800.0,800.0,800.0,1700.0,1077.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1486.8,0.7,0.5,0.0,0.0,1.5,0.0,2.0,0.5,2.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,2.9
2024-04-17_18:55:24,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,839.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1423.6,1.7,11.4,0.0,0.5,0.5,0.0,1.5,0.5,4.4,0.0,0.5,0.0,0.5,1.0,0.0,0.5,3.9
2024-04-17_18:55:26,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,1316.9,800.0,1700.0,1700.0,1700.0,800.0,800.0,1700.0,800.0,1700.0,2000.0,800.0,1700.0,1700.0,800.0,800.0,1570.8,2.0,1.0,2.0,9.3,2.0,1.5,2.5,0.0,3.4,1.0,1.5,0.5,2.0,0.0,0.5,0.0,3.9
2024-04-17_18:55:28,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,882.6,800.0,1700.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1221.4,1.7,0.5,1.0,0.0,1.0,0.0,1.5,2.0,3.4,0.5,1.0,0.0,13.3,1.5,0.0,0.0,2.0
2024-04-17_18:55:30,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,805.8,2100.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1067.1,808.1,800.0,800.0,800.0,800.0,798.1,1.0,1.0,0.0,0.0,2.4,0.5,1.0,0.5,4.8,0.0,0.5,1.9,1.0,0.0,0.0,0.5,3.4
2024-04-17_18:55:32,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,861.4,1500.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1081.9,2.6,2.0,0.5,0.0,7.9,0.5,3.0,0.5,4.5,0.5,1.0,2.0,11.4,1.5,0.5,0.5,4.0
2024-04-17_18:55:34,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,836.7,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1300.0,0.8,0.0,0.0,0.0,1.9,0.0,0.5,0.5,4.4,0.5,1.0,0.0,0.0,0.5,0.0,0.5,2.4
2024-04-17_18:55:36,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,937.5,800.0,800.0,800.0,798.1,942.4,800.0,800.0,800.0,800.0,800.0,800.0,1221.0,800.0,800.0,800.0,2100.0,2.1,0.0,0.5,0.0,14.4,2.4,1.5,0.0,4.4,0.0,1.0,0.5,5.0,1.0,0.0,1.5,1.0
2024-04-17_18:55:38,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,878.7,800.0,800.0,800.0,800.0,836.2,800.0,800.0,800.0,800.0,800.0,1900.0,800.0,800.0,800.0,800.0,800.0,1.7,0.0,0.5,0.0,4.4,2.5,1.5,1.0,4.9,2.5,2.0,5.4,1.0,2.0,0.0,0.5,0.5
2024-04-17_18:55:40,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,830.3,800.0,800.0,800.0,800.0,1285.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.4,0.0,0.0,0.5,11.4,2.5,1.5,0.5,3.9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2024-04-17_18:55:42,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,829.1,800.0,800.0,798.1,800.0,1267.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,0.5,0.0,7.4,1.0,3.0,2.0,1.0,5.4,0.0,1.5,0.5,1.5,1.0,0.5,0.5,0.5
2024-04-17_18:55:44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,818.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1089.5,800.0,800.0,800.0,1.8,0.5,1.5,2.0,0.5,0.5,1.0,7.4,9.3,0.0,0.0,1.5,0.0,2.0,0.0,0.0,1.5
2024-04-17_18:55:47,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,854.6,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1300.0,800.0,800.0,800.0,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0.5,4.9,1.0,0.0,0.0,1.9,2.9,0.5,0.5,0.0
2024-04-17_18:55:49,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,996.8,1300.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,949.0,2100.0,800.0,800.0,800.0,800.0,800.0,2000.0,2.9,2.0,1.0,2.0,9.9,0.0,2.0,3.4,15.8,0.5,1.5,1.0,1.0,2.5,0.5,1.0,1.5
2024-04-17_18:55:51,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,810.3,800.0,800.0,800.0,965.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.7,0.5,0.0,0.0,1.0,0.0,1.9,0.0,4.4,2.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0
2024-04-17_18:55:53,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,805.7,800.0,800.0,800.0,891.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,0.0,0.0,1.0,3.4,2.5,2.5,0.0,12.4,0.0,1.0,0.5,2.0,3.0,0.0,0.5,0.5
2024-04-17_18:55:55,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,947.1,800.0,800.0,800.0,952.9,800.0,800.0,800.0,800.0,800.0,2100.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,0.0,0.0,7.9,4.4,1.5,2.0,0.5,1.5,1.0,1.5,1.5,0.5,5.4,0.5,1.0,0.0
2024-04-17_18:55:57,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,832.5,800.0,800.0,800.0,1319.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,1.0,0.0,0.5,3.5,0.5,2.0,1.0,12.3,1.0,0.0,0.5,1.5,5.4,0.5,1.0,0.0
2024-04-17_18:55:59,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,881.6,800.0,800.0,800.0,1201.4,800.0,800.0,800.0,1501.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.6,0.0,0.5,0.5,1.5,0.5,2.0,1.0,9.3,0.5,1.0,1.0,0.5,4.9,2.0,0.0,0.0
2024-04-17_18:56:01,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,43.9,43.9,67.5,817.2,1645.4,800.0,800.0,1074.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,8.9,5.9,2.9,14.7,14.9,11.3,3.9,4.9,15.8,6.9,11.3,7.9,13.3,6.9,6.4,11.6,4.0
2024-04-17_18:56:03,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,852.8,800.0,800.0,800.0,1045.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1400.0,800.0,800.0,800.0,2.4,3.4,1.0,1.0,3.9,0.5,0.5,2.0,13.3,1.0,0.5,1.0,2.9,4.4,2.0,1.5,0.5
2024-04-17_18:56:05,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,837.9,800.0,800.0,800.0,1182.5,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1023.9,800.0,800.0,800.0,3.2,1.0,1.0,1.0,3.5,2.0,2.0,2.5,0.5,5.4,6.9,9.3,3.0,5.4,3.0,1.0,3.9
2024-04-17_18:56:07,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.5,914.3,800.0,800.0,800.0,994.2,800.0,800.0,800.0,2200.0,800.0,800.0,800.0,800.0,800.0,1034.4,800.0,800.0,2.8,2.9,1.5,9.4,2.0,1.0,1.5,0.5,14.6,0.0,1.0,0.0,1.0,5.4,0.5,2.0,0.5
2024-04-17_18:56:09,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,810.5,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,0.5,0.5,1.0,4.8,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,4.4,1.0,1.0,1.9
2024-04-17_18:56:11,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,804.8,800.0,800.0,800.0,877.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.7,0.5,12.3,0.0,3.4,0.5,0.5,1.0,1.0,0.5,0.0,1.5,0.5,4.9,1.0,0.0,0.0
2024-04-17_18:56:13,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,989.6,1700.0,800.0,800.0,1333.0,800.0,800.0,800.0,1700.0,800.0,1500.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,0.5,1.5,3.0,4.9,6.8,1.5,1.0,0.5,2.0,1.0,1.0,0.5,4.5,1.5,0.5,1.0
2024-04-17_18:56:15,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,43.0,43.9,43.9,67.0,812.8,800.0,800.0,800.0,1004.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,0.5,0.0,0.5,3.0,0.0,13.2,1.5,0.5,0.5,0.5,0.5,0.0,5.0,1.0,2.0,0.0
2024-04-17_18:56:17,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,803.7,800.0,800.0,800.0,1261.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,0.9,0.0,1.0,1.5,2.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,5.4,1.0,0.0,0.5
2024-04-17_18:56:19,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,819.2,800.0,800.0,800.0,1107.7,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,2.6,1.5,2.0,3.9,3.4,0.5,13.7,1.9,1.0,0.0,0.5,7.0,0.5,4.0,0.0,0.5,1.0
2024-04-17_18:56:21,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,799.9,800.0,800.0,800.0,798.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.0,0.0,0.0,0.0,3.0,0.5,0.5,1.0,0.0,0.0,0.5,0.5,1.0,8.9,1.5,0.0,0.5
2024-04-17_18:56:23,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,801.2,800.0,800.0,800.0,819.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,1.0,1.0,0.0,3.9,0.5,1.0,2.0,0.0,1.5,0.0,0.5,0.5,12.7,0.5,0.5,3.4
2024-04-17_18:56:25,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,804.0,800.0,800.0,800.0,864.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.9,1.0,1.0,1.5,2.9,6.3,2.0,1.0,2.0,1.0,1.0,4.0,1.0,4.5,0.5,1.0,0.5
2024-04-17_18:56:27,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,815.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,1491.3,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1.8,0.5,1.5,0.5,2.9,1.0,0.0,1.5,8.8,0.5,0.0,2.0,1.0,4.4,1.9,1.0,0.5
2024-04-17_18:56:29,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,825.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,968.7,800.0,800.0,800.0,800.0,1.1,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.9,1.0,0.0,0.0,1.0,4.4,1.9,0.5,0.0
2024-04-17_18:56:31,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,851.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1629.4,800.0,800.0,800.0,800.0,1.8,2.5,0.5,0.0,0.0,9.3,1.0,2.0,1.0,0.0,0.0,1.0,3.5,4.4,1.5,0.5,2.5
2024-04-17_18:56:33,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,807.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,915.1,800.0,800.0,800.0,800.0,1.3,0.0,1.0,0.0,2.0,0.0,0.5,1.0,5.4,0.0,0.0,0.5,3.4,4.4,0.0,0.0,1.0
2024-04-17_18:56:35,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,839.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1439.2,800.0,800.0,800.0,800.0,1.4,0.0,0.0,0.5,0.5,1.0,0.5,1.5,9.8,0.0,0.0,0.5,3.9,4.4,0.5,0.0,0.0
2024-04-17_18:56:37,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,853.2,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1650.8,800.0,800.0,800.0,800.0,1.8,1.0,1.5,1.0,1.5,8.9,2.9,0.5,1.0,0.0,0.5,1.5,2.5,4.5,0.5,1.0,1.0
2024-04-17_18:56:40,43.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,821.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1137.0,1040.5,800.0,800.0,800.0,0.7,0.5,1.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,2.0,5.4,1.0,0.0,0.5
2024-04-17_18:56:42,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,825.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1206.8,800.0,800.0,800.0,800.0,1.6,0.0,0.0,0.5,0.0,0.0,0.5,13.2,1.0,0.0,0.0,0.5,3.4,5.4,0.0,0.5,0.0
2024-04-17_18:56:44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,824.6,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1193.3,800.0,800.0,800.0,800.0,2.2,2.9,1.5,1.0,0.5,4.4,1.0,1.5,1.5,1.5,0.5,3.9,7.4,5.0,0.5,1.0,1.0
2024-04-17_18:56:46,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,843.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1297.0,997.6,800.0,800.0,800.0,3.3,1.5,2.0,0.5,0.5,0.5,1.0,13.6,1.5,0.5,0.5,1.5,2.5,3.9,0.5,21.2,0.0
2024-04-17_18:56:48,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,799.9,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,798.1,800.0,800.0,800.0,800.0,1.0,1.5,1.0,0.5,0.0,0.0,1.5,0.0,0.5,0.5,0.5,0.0,4.9,2.5,1.0,0.0,0.5
2024-04-17_18:56:50,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,826.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1229.1,800.0,800.0,800.0,800.0,2.7,2.5,1.0,0.5,0.5,7.4,1.5,1.0,0.5,0.0,0.0,2.5,4.9,18.7,0.5,1.0,1.0
2024-04-17_18:56:52,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,816.1,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1057.8,800.0,800.0,800.0,800.0,0.7,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,3.9,0.5,0.0,0.5
2024-04-17_18:56:54,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,803.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,860.5,800.0,800.0,800.0,800.0,1.8,1.5,1.5,1.0,0.0,1.0,2.0,0.0,0.5,1.0,0.0,0.0,3.4,16.3,0.0,1.5,1.0
2024-04-17_18:56:56,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,820.4,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1127.0,800.0,800.0,800.0,800.0,2.1,0.0,1.0,1.0,1.5,8.3,1.5,0.5,2.5,2.0,0.5,3.0,3.9,2.0,1.5,2.0,1.5
2024-04-17_18:56:58,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,825.8,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1213.4,800.0,800.0,800.0,800.0,1.9,1.5,2.5,0.5,1.0,11.3,1.0,1.5,3.9,0.0,0.0,1.0,3.5,1.0,0.5,1.0,1.0
2024-04-17_18:57:00,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,833.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1228.7,800.0,800.0,800.0,900.0,0.9,0.0,1.5,0.5,0.0,0.5,1.5,0.0,4.9,0.5,0.0,0.0,2.9,0.5,0.5,0.0,0.0
2024-04-17_18:57:02,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.9,43.9,67.0,827.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,1073.2,800.0,800.0,800.0,800.0,2.0,0.5,1.0,1.0,2.5,10.7,2.0,1.0,5.4,0.5,0.0,0.5,3.5,0.0,2.0,1.5,0.5
